1	13941870	2496	663	43	31.1	0.0	5.07	0.00	0.00	0.00	16.4	16.4	4.50	4.49	0.50	0.09	0.0	33.6	0.00	7.47	1.00	0.00	
1	13995829	2293	812	97	32.1	0.0	4.75	0.00	0.00	0.00	17.3	17.4	4.67	4.53	0.50	0.09	0.0	34.3	0.14	6.39	1.00	0.00	
1	14126399	444	1322	1435	27.6	0.0	6.10	0.00	0.00	0.00	9.2	15.5	3.33	4.15	0.63	0.10	0.0	31.1	0.06	6.66	1.00	0.00	
1	15247193	2098	909	185	37.0	0.0	6.25	0.02	0.00	0.00	19.2	20.0	5.08	5.04	0.51	0.08	0.0	39.6	0.07	7.44	1.00	0.00	
1	15503564	619	1442	1141	33.6	0.0	4.01	0.00	0.00	0.00	18.6	18.8	4.88	4.67	0.50	0.08	0.0	37.7	0.13	7.34	1.00	0.00	
1	15581629	560	1358	1284	37.2	0.0	5.53	0.00	0.00	0.00	18.4	17.2	4.80	4.62	0.48	0.09	0.0	34.3	0.32	6.73	1.00	0.01	
1	15802479	2377	683	142	31.9	0.0	4.78	0.00	0.00	0.00	17.1	16.9	4.51	4.45	0.50	0.09	0.0	34.3	0.08	6.85	1.00	0.00	
1	15817016	2359	698	145	33.3	0.0	5.46	0.00	0.00	0.00	16.9	17.0	4.27	4.42	0.50	0.09	0.0	33.9	0.21	7.32	1.00	0.01	
1	15825467	2048	535	308	23.9	0.0	8.14	0.00	0.00	0.00	11.3	11.0	3.53	3.51	0.49	0.11	0.0	16.7	0.06	7.42	1.00	0.00	
1	18990505	2047	975	180	30.3	0.0	5.59	0.00	0.00	0.00	15.4	15.6	4.24	4.39	0.50	0.10	0.0	32.2	0.13	6.56	1.00	0.00	
1	19601226	2567	466	169	32.1	0.0	4.62	0.00	0.00	0.00	17.2	17.2	4.70	4.74	0.50	0.10	0.0	34.4	0.17	6.62	1.00	0.00	
1	20569918	1031	1522	649	32.0	0.0	4.98	0.00	0.00	0.00	17.0	17.2	4.41	4.47	0.50	0.09	0.0	34.4	0.15	7.13	1.00	0.00	
1	20579650	79	641	2482	31.9	0.0	5.56	0.00	0.00	0.00	14.8	14.7	4.01	4.16	0.50	0.09	0.0	30.3	0.08	6.28	1.00	0.00	
1	22032254	607	1350	1245	36.5	0.0	6.61	0.00	0.00	0.00	15.6	14.1	4.33	4.17	0.47	0.10	0.0	28.8	0.07	6.23	1.00	0.00	
1	23869911	437	1327	1438	28.5	0.0	5.68	0.00	0.00	0.00	14.6	14.7	4.12	4.22	0.50	0.10	0.0	28.9	0.07	6.46	1.00	0.00	
1	23881883	619	1256	1327	28.7	0.0	6.40	0.00	0.00	0.00	12.2	11.4	3.72	3.54	0.48	0.10	0.0	22.9	0.07	5.31	1.00	0.00	
1	23887940	154	973	2075	33.5	0.0	4.55	0.00	0.00	0.00	17.6	17.6	4.66	4.50	0.50	0.08	0.0	35.1	0.08	6.92	1.00	0.00	
1	23892884	166	1026	2010	32.2	0.0	5.30	0.00	0.00	0.00	17.2	17.2	4.39	4.64	0.50	0.09	0.0	34.2	0.08	6.78	1.00	0.00	
1	25832471	132	817	2253	31.3	0.0	4.86	0.00	0.00	0.00	16.6	16.5	4.22	4.38	0.50	0.09	0.0	32.9	0.07	6.74	1.00	0.00	
1	26105440	2477	654	71	33.0	0.0	4.69	0.00	0.00	0.00	18.0	17.3	4.55	4.48	0.49	0.09	0.0	34.3	0.17	6.74	1.00	0.00	
1	26240553	2431	698	73	34.0	0.0	4.58	0.00	0.00	0.00	18.4	18.0	4.91	4.75	0.49	0.08	0.0	36.4	0.12	6.25	1.00	0.00	
1	27178128	1746	1200	256	30.4	0.0	5.61	0.00	0.00	0.00	15.6	16.5	4.18	4.44	0.51	0.09	0.0	32.4	0.12	6.83	1.00	0.00	
1	27919779	160	878	2164	38.3	0.0	6.30	0.00	0.00	0.00	14.5	15.5	4.12	4.50	0.52	0.10	0.0	31.8	0.20	7.14	1.00	0.01	
1	28380203	1512	1177	513	31.5	0.0	5.78	0.00	0.00	0.00	16.0	13.3	4.18	3.82	0.45	0.09	0.0	27.2	0.28	5.81	1.00	0.01	
1	28444388	2597	508	97	28.5	0.0	5.97	0.00	0.00	0.00	14.1	14.2	4.11	3.96	0.50	0.10	0.0	28.7	0.00	5.61	1.00	0.00	
1	28981815	2593	536	73	34.2	0.0	4.38	0.00	0.00	0.00	18.7	18.5	4.74	4.79	0.50	0.09	0.0	35.0	0.12	5.75	1.00	0.00	
1	29158795	2070	975	157	33.4	0.0	5.01	0.00	0.00	0.00	17.4	17.0	4.56	4.53	0.49	0.09	0.0	34.0	0.11	6.12	1.00	0.00	
1	31145137	2554	472	176	34.9	0.0	6.69	0.04	0.00	0.00	13.2	13.3	4.04	4.05	0.50	0.10	0.0	25.6	0.24	6.64	1.00	0.01	
1	31319947	1158	1424	620	33.9	0.0	4.17	0.00	0.00	0.00	18.0	18.3	4.46	4.66	0.50	0.08	0.0	36.8	0.13	7.06	1.00	0.00	
1	31442300	1408	1194	600	33.7	0.0	4.66	0.00	0.00	0.00	18.4	18.2	4.59	4.59	0.50	0.08	0.0	36.8	0.09	7.24	1.00	0.00	
1	31536660	2001	956	245	33.8	0.0	4.45	0.00	0.00	0.00	18.4	18.5	4.87	4.82	0.50	0.09	0.0	37.0	0.09	8.07	1.00	0.00	
1	32765779	2414	714	74	35.7	0.0	3.86	0.06	0.00	0.00	20.7	19.8	5.17	4.94	0.49	0.08	0.0	40.5	0.23	8.14	1.00	0.00	
1	33423730	2240	847	115	34.2	0.0	3.74	0.00	0.00	0.00	19.1	19.5	4.87	4.83	0.51	0.08	0.0	39.3	0.00	7.57	1.00	0.00	
1	33827100	81	578	2543	32.5	0.0	3.69	0.00	0.00	0.00	17.3	17.5	4.68	4.42	0.50	0.09	0.0	34.5	0.07	6.61	1.00	0.00	
1	33835828	81	578	2543	32.9	0.0	5.01	0.00	0.00	0.00	16.3	14.7	4.42	4.05	0.47	0.09	0.0	29.1	0.05	6.26	1.00	0.00	
1	34978436	1738	901	563	31.9	0.0	4.84	0.00	0.00	0.00	16.8	16.6	4.52	4.73	0.50	0.09	0.0	33.8	0.06	6.54	1.00	0.00	
1	36394508	1569	1354	279	33.2	0.0	4.63	0.00	0.00	0.00	17.7	17.9	4.54	4.53	0.50	0.09	0.0	36.1	0.15	7.08	1.00	0.00	
1	36415726	2451	665	86	35.8	0.0	3.12	0.00	0.00	0.00	22.1	21.7	5.08	5.31	0.50	0.08	0.0	43.7	0.00	8.33	1.00	0.00	
1	37413195	2070	702	430	33.3	0.0	4.32	0.00	0.00	0.00	18.2	18.1	4.43	4.72	0.50	0.09	0.0	36.4	0.18	6.98	1.00	0.00	
1	39027092	733	1450	1019	34.3	0.0	3.92	0.00	0.00	0.00	19.0	19.0	4.77	4.85	0.50	0.08	0.0	37.9	0.14	7.35	1.00	0.00	
1	40510586	2585	565	52	33.0	0.0	4.34	0.00	0.00	0.00	18.1	17.7	4.47	4.78	0.49	0.09	0.0	35.6	0.14	6.13	1.00	0.00	
1	42497129	2441	703	58	32.5	0.0	4.32	0.00	0.00	0.00	17.6	17.5	4.75	4.51	0.50	0.09	0.0	36.2	0.13	6.46	1.00	0.00	
1	43185746	1814	1117	271	28.7	0.0	5.79	0.00	0.00	0.00	13.1	10.5	3.85	3.57	0.44	0.11	0.0	20.9	0.06	4.93	1.00	0.00	
1	44092590	1527	1329	346	32.3	0.0	5.24	0.00	0.00	0.00	16.5	16.4	4.38	4.44	0.50	0.09	0.0	33.5	0.09	6.08	1.00	0.00	
1	44912689	2243	850	109	31.9	0.0	4.53	0.00	0.00	0.00	17.6	17.5	4.51	4.62	0.50	0.09	0.0	34.0	0.00	7.52	1.00	0.00	
1	45641250	1497	1325	380	30.5	0.0	5.21	0.00	0.00	0.00	16.3	15.9	4.50	4.32	0.50	0.09	0.0	31.6	0.18	6.28	1.00	0.01	
1	46342025	2446	655	101	32.4	0.0	4.94	0.00	0.00	0.00	17.4	17.6	4.51	4.69	0.50	0.09	0.0	34.3	0.10	5.33	1.00	0.00	
1	46634377	317	980	1905	34.1	0.0	3.80	0.00	0.00	0.00	19.0	18.6	4.78	4.80	0.49	0.09	0.0	37.5	0.08	7.15	1.00	0.00	
1	47103972	686	1268	1248	33.0	0.0	4.55	0.00	0.00	0.00	17.7	17.7	4.71	4.59	0.50	0.09	0.0	35.2	0.13	6.85	1.00	0.00	
1	52054258	85	601	2516	32.8	0.0	4.57	0.00	0.00	0.00	17.3	17.3	4.51	4.50	0.50	0.09	0.0	34.3	0.03	6.87	1.00	0.00	
1	53021213	2076	953	173	33.1	0.0	5.38	0.00	0.00	0.00	16.9	17.0	4.42	4.55	0.50	0.09	0.0	32.9	0.15	6.54	1.00	0.01	
1	53029975	2387	713	102	34.5	0.0	4.91	0.00	0.00	0.00	18.1	17.0	4.56	4.46	0.48	0.08	0.0	33.8	0.17	5.87	1.00	0.01	
1	53046613	2145	729	328	31.3	0.0	4.90	0.00	0.00	0.00	16.7	16.4	4.61	4.35	0.50	0.09	0.0	32.5	0.12	6.48	1.00	0.00	
1	53599506	531	893	1778	34.4	0.0	3.90	0.00	0.00	0.00	19.3	19.6	4.87	4.88	0.50	0.08	0.0	39.1	0.09	7.25	1.00	0.00	
1	54717459	2448	687	67	31.3	0.0	4.84	0.00	0.00	0.00	16.7	16.4	4.27	4.39	0.50	0.08	0.0	33.9	0.00	6.07	1.00	0.00	
1	54727112	2304	781	117	32.8	0.0	5.92	0.00	0.00	0.00	14.1	16.6	4.03	4.40	0.54	0.09	0.0	34.4	0.09	8.17	1.00	0.00	
1	55938692	2235	843	124	33.8	0.0	4.26	0.00	0.00	0.00	18.3	18.8	4.61	4.70	0.51	0.08	0.0	36.3	0.09	6.54	1.00	0.00	
1	56342660	722	1558	922	32.0	0.0	4.55	0.00	0.00	0.00	17.3	17.4	4.59	4.48	0.50	0.09	0.0	34.5	0.09	6.74	1.00	0.00	
1	56602725	1202	1436	564	30.7	0.0	5.06	0.00	0.00	0.00	16.0	16.0	4.26	4.51	0.50	0.09	0.0	32.4	0.07	6.55	1.00	0.00	
1	56606979	1205	1434	563	30.7	0.0	5.11	0.00	0.00	0.00	16.3	16.7	4.49	4.41	0.51	0.09	0.0	33.0	0.08	6.77	1.00	0.00	
1	56909871	2396	703	103	30.7	0.0	4.94	0.00	0.00	0.00	16.1	16.2	4.31	4.46	0.50	0.09	0.1	32.0	0.23	6.51	1.00	0.01	
1	56976772	1389	1362	451	31.0	0.0	4.74	0.00	0.00	0.00	16.4	16.4	4.64	4.52	0.50	0.09	0.0	32.4	0.11	6.50	1.00	0.00	
1	58522090	2570	566	66	31.8	0.0	4.90	0.00	0.00	0.00	17.1	17.0	4.77	4.29	0.50	0.09	0.0	33.2	0.17	7.17	1.00	0.01	
1	58547567	193	722	2287	32.7	0.0	4.51	0.00	0.00	0.00	17.5	17.9	4.75	4.57	0.51	0.09	0.0	35.1	0.12	6.95	1.00	0.00	
1	58998473	1177	1321	704	32.2	0.0	5.63	0.00	0.00	0.00	15.6	14.9	4.22	4.16	0.49	0.09	0.0	30.3	0.05	6.46	1.00	0.00	
1	60767093	1571	1290	341	30.4	0.0	4.95	0.00	0.00	0.00	16.2	16.1	4.35	4.39	0.50	0.09	0.0	32.1	0.16	6.58	1.00	0.01	
1	63039658	1341	1390	471	29.9	0.0	5.20	0.00	0.00	0.00	15.6	15.7	4.35	4.41	0.50	0.10	0.0	30.6	0.21	6.35	1.00	0.01	
1	65661139	1890	1115	197	32.0	0.0	4.63	0.00	0.00	0.00	17.2	17.1	4.43	4.50	0.50	0.09	0.0	34.2	0.17	6.76	1.00	0.00	
1	66611949	1963	988	251	32.3	0.0	5.42	0.00	0.00	0.00	17.1	17.3	4.34	4.52	0.50	0.09	0.0	33.6	0.13	6.28	1.00	0.00	
1	67090198	2509	612	81	33.0	0.0	4.22	0.00	0.00	0.00	18.0	18.2	4.68	4.77	0.50	0.08	0.0	35.2	0.00	6.37	1.00	0.00	
1	67380429	1213	1371	618	32.2	0.0	4.78	0.00	0.00	0.00	17.2	17.1	4.35	4.47	0.50	0.09	0.0	33.8	0.09	6.87	1.00	0.00	
1	68581060	585	1208	1409	29.6	0.0	5.27	0.00	0.00	0.00	15.6	15.5	4.18	4.37	0.50	0.09	0.0	30.6	0.19	6.39	1.00	0.01	
1	68604769	926	1196	1080	31.5	0.0	4.75	0.00	0.00	0.00	16.7	16.7	4.42	4.29	0.50	0.09	0.0	33.6	0.05	7.06	1.00	0.00	
1	69297794	1314	1429	459	29.2	0.0	5.31	0.00	0.00	0.00	15.0	14.9	4.22	4.12	0.50	0.09	0.0	29.7	0.10	6.57	1.00	0.00	
1	69582381	2419	686	97	30.0	0.0	5.19	0.00	0.00	0.00	15.8	15.8	4.34	4.20	0.50	0.09	0.0	31.9	0.00	5.95	1.00	0.00	
1	69611073	2567	549	86	30.4	0.0	5.07	0.00	0.00	0.00	15.9	15.8	4.09	4.16	0.50	0.09	0.0	32.0	0.15	6.34	1.00	0.01	
1	70048648	2160	924	118	31.2	0.0	4.81	0.00	0.00	0.00	16.9	16.5	4.33	4.41	0.49	0.09	0.0	33.1	0.18	6.55	1.00	0.01	
1	70546712	745	1450	1007	29.7	0.0	5.24	0.00	0.00	0.00	15.5	15.6	4.39	4.27	0.50	0.09	0.0	30.8	0.19	6.68	1.00	0.01	
1	70599918	2049	971	182	30.6	0.0	5.12	0.00	0.00	0.00	16.0	12.7	4.38	3.80	0.44	0.10	0.1	26.0	0.40	6.01	0.99	0.02	
1	71588165	113	749	2340	30.2	0.0	5.53	0.00	0.00	0.00	16.4	16.6	4.44	4.35	0.50	0.09	0.0	33.0	0.05	6.78	1.00	0.00	
1	71764887	344	996	1862	30.3	0.0	5.12	0.00	0.00	0.00	15.6	15.5	4.20	4.28	0.50	0.09	0.0	31.4	0.10	6.43	1.00	0.00	
1	73083313	1222	1377	603	28.2	0.0	5.37	0.00	0.00	0.00	14.6	14.6	4.10	4.10	0.50	0.10	0.0	28.9	0.11	6.05	1.00	0.00	
1	73157748	1646	1112	444	30.3	0.0	5.37	0.00	0.00	0.00	15.7	16.0	4.26	4.49	0.51	0.09	0.0	31.4	0.08	6.16	1.00	0.00	
1	73383261	658	1431	1113	29.6	0.0	5.07	0.00	0.00	0.00	15.6	15.9	4.23	4.37	0.50	0.09	0.0	31.5	0.08	6.67	1.00	0.00	
1	73408638	944	1436	822	30.1	0.0	6.13	0.00	0.00	0.00	13.3	13.3	3.94	3.98	0.50	0.10	0.0	26.6	0.08	5.77	1.00	0.00	
1	73576952	1915	1103	184	28.5	0.0	5.40	0.00	0.00	0.00	15.0	15.2	4.26	4.31	0.50	0.10	0.0	30.3	0.00	6.54	1.00	0.00	
1	73619185	1783	1197	222	30.4	0.0	4.95	0.00	0.00	0.00	16.4	16.2	4.54	4.44	0.50	0.09	0.0	32.0	0.21	6.35	1.00	0.01	
1	74198025	1159	1293	750	34.0	0.0	4.72	0.00	0.00	0.00	18.8	18.5	5.43	4.71	0.50	0.09	0.0	36.4	0.11	7.43	1.00	0.00	
1	74937063	1766	929	507	30.3	0.0	5.45	0.00	0.00	0.00	15.5	15.5	4.40	4.19	0.50	0.09	0.0	30.7	0.00	6.08	1.00	0.00	
1	75228992	1906	1074	222	28.3	0.0	5.37	0.00	0.00	0.00	14.9	15.0	4.24	4.42	0.50	0.09	0.0	29.5	0.12	6.64	1.00	0.00	
1	76635546	1400	1315	487	31.0	0.0	4.78	0.00	0.00	0.00	16.4	16.1	4.41	4.39	0.50	0.09	0.0	32.4	0.00	6.12	1.00	0.00	
1	76734423	2645	419	138	32.4	0.0	4.76	0.00	0.00	0.00	16.9	17.2	4.39	4.50	0.50	0.09	0.0	33.8	0.17	5.66	1.00	0.00	
1	76739949	2072	931	199	30.3	0.0	5.20	0.00	0.00	0.00	16.0	15.7	4.17	4.15	0.49	0.09	0.0	31.2	0.10	6.05	1.00	0.00	
1	78158884	795	1442	965	34.9	0.0	4.36	0.00	0.00	0.00	19.3	19.6	4.76	4.90	0.50	0.08	0.0	38.8	0.15	7.30	1.00	0.00	
1	79823532	1191	1410	601	30.5	0.0	5.08	0.00	0.00	0.00	16.1	16.1	4.46	4.46	0.50	0.09	0.0	32.6	0.11	6.46	1.00	0.00	
1	79831389	1877	980	345	28.8	0.0	5.46	0.00	0.00	0.00	14.9	14.8	4.16	3.98	0.50	0.09	0.0	30.0	0.05	6.60	1.00	0.00	
1	80377832	2466	623	113	30.3	0.0	5.18	0.00	0.00	0.00	16.0	16.1	4.06	4.40	0.50	0.09	0.0	31.9	0.00	6.31	1.00	0.00	
1	80911886	1425	1268	509	31.4	0.0	4.75	0.00	0.00	0.00	17.1	16.9	4.33	4.52	0.50	0.09	0.0	33.4	0.09	6.66	1.00	0.00	
1	81487813	2353	677	172	31.8	0.0	4.71	0.00	0.00	0.00	17.1	17.4	4.58	4.44	0.51	0.09	0.1	35.0	0.25	7.21	1.00	0.01	
1	81823775	2396	725	81	26.0	0.0	5.47	0.00	0.00	0.00	13.0	11.9	3.64	3.63	0.48	0.10	0.0	24.2	0.11	5.57	1.00	0.00	
1	82233527	663	1523	1016	29.7	0.0	5.46	0.00	0.00	0.00	15.5	15.4	4.26	4.18	0.50	0.09	0.0	30.7	0.12	6.44	1.00	0.00	
1	82674035	617	1513	1072	30.3	0.0	4.94	0.00	0.00	0.00	15.8	15.8	4.17	4.15	0.50	0.09	0.0	31.5	0.08	6.40	1.00	0.00	
1	82711359	2109	901	192	28.6	0.0	5.32	0.00	0.00	0.00	15.0	15.1	4.31	4.26	0.50	0.09	0.0	29.4	0.07	6.24	1.00	0.00	
1	83026122	2449	665	88	30.1	0.0	5.17	0.00	0.00	0.00	16.0	15.6	4.26	4.15	0.49	0.09	0.0	31.1	0.00	6.26	1.00	0.00	
1	83773501	2276	844	82	30.6	0.0	4.96	0.00	0.00	0.00	15.9	16.0	4.38	4.26	0.50	0.09	0.0	33.2	0.00	5.63	1.00	0.00	
1	83814914	2326	804	72	31.9	0.0	4.67	0.00	0.00	0.00	17.2	17.2	4.47	4.56	0.50	0.09	0.0	34.9	0.16	6.73	1.00	0.01	
1	86003653	2125	913	164	30.2	0.0	5.44	0.00	0.00	0.00	15.9	16.1	4.42	4.24	0.51	0.09	0.0	30.8	0.08	5.89	1.00	0.00	
1	86012480	1592	1267	343	32.5	0.0	4.46	0.00	0.00	0.00	17.5	17.2	4.51	4.57	0.50	0.09	0.0	33.7	0.08	6.83	1.00	0.00	
1	87252126	1908	1039	255	30.8	0.0	4.97	0.00	0.00	0.00	16.3	16.1	4.35	4.27	0.50	0.09	0.0	32.4	0.12	6.29	1.00	0.00	
1	88433350	2679	435	88	30.4	0.0	5.24	0.04	0.00	0.00	15.8	15.7	4.59	4.04	0.50	0.09	0.0	30.8	0.11	5.73	1.00	0.00	
1	88761292	2442	630	130	33.0	0.0	4.31	0.00	0.00	0.00	18.2	18.0	4.61	4.58	0.50	0.09	0.0	36.5	0.00	6.34	1.00	0.00	
1	88905753	2142	898	162	31.8	0.0	4.76	0.00	0.00	0.00	16.9	17.0	4.57	4.39	0.50	0.09	0.0	34.4	0.17	7.14	1.00	0.01	
1	88992990	2557	478	167	34.9	0.0	5.45	0.00	0.00	0.00	15.3	15.8	4.46	4.41	0.51	0.09	0.0	31.2	0.31	7.36	1.00	0.01	
1	89386851	77	703	2422	32.5	0.0	4.53	0.00	0.00	0.00	17.5	17.9	4.59	4.49	0.51	0.08	0.0	35.2	0.06	6.74	1.00	0.00	
1	89415858	76	700	2426	32.2	0.0	4.58	0.00	0.00	0.00	16.8	11.4	4.40	3.56	0.41	0.09	0.0	22.6	0.09	5.30	1.00	0.00	
1	89433726	2526	595	81	33.2	0.0	4.34	0.00	0.00	0.00	18.3	18.3	4.67	4.82	0.50	0.09	0.0	35.6	0.00	6.75	1.00	0.00	
1	89454145	86	608	2508	31.3	0.0	5.53	0.00	0.00	0.00	16.1	16.4	4.51	4.61	0.50	0.09	0.0	32.7	0.16	6.65	1.00	0.00	
1	89635366	628	1442	1132	31.2	0.0	5.14	0.00	0.00	0.00	16.6	16.3	4.45	4.29	0.50	0.09	0.0	33.1	0.09	6.75	1.00	0.00	
1	90806939	2237	850	115	29.6	0.0	5.22	0.00	0.00	0.00	15.6	15.4	4.38	4.11	0.50	0.09	0.0	29.9	0.18	6.58	1.00	0.01	
1	91179108	247	1276	1679	32.6	0.0	5.09	0.00	0.00	0.00	17.3	17.7	4.46	4.74	0.51	0.08	0.0	35.5	0.10	6.88	1.00	0.00	
1	91438468	654	1522	1026	32.4	0.0	4.66	0.00	0.00	0.00	17.1	17.0	4.40	4.56	0.50	0.08	0.0	33.9	0.08	7.00	1.00	0.00	
1	93741664	2296	799	107	31.6	0.0	5.12	0.00	0.00	0.00	16.7	16.8	4.65	4.31	0.50	0.09	0.0	33.3	0.10	7.61	1.00	0.00	
1	93780427	2224	824	154	33.0	0.0	4.54	0.00	0.00	0.00	18.0	17.7	4.70	4.47	0.50	0.09	0.0	35.1	0.08	7.27	1.00	0.00	
1	93797044	2194	846	162	31.0	0.0	5.02	0.00	0.00	0.00	16.1	16.1	4.29	4.39	0.50	0.09	0.0	32.7	0.08	6.88	1.00	0.00	
1	93847740	727	1498	977	38.4	0.0	5.65	0.00	0.00	0.00	18.3	18.5	4.73	4.85	0.50	0.08	0.0	37.2	0.12	7.23	1.00	0.00	
1	93998899	2452	645	105	29.3	0.0	5.99	0.00	0.00	0.00	13.9	12.7	4.19	3.80	0.48	0.10	0.0	26.0	0.14	5.92	1.00	0.01	
1	96301584	1688	1095	419	30.3	0.0	4.98	0.00	0.00	0.00	15.9	16.0	4.28	4.30	0.50	0.09	0.0	31.8	0.12	6.52	1.00	0.00	
1	96425996	2005	953	244	28.7	0.0	5.51	0.00	0.00	0.00	14.9	14.2	4.30	4.10	0.49	0.10	0.0	28.1	0.09	5.88	1.00	0.00	
1	96440953	2209	873	120	30.4	0.0	5.06	0.00	0.00	0.00	16.4	16.2	4.57	4.20	0.50	0.09	0.0	32.8	0.00	6.20	1.00	0.00	
1	98017137	65	695	2442	32.6	0.0	4.91	0.00	0.00	0.00	16.6	16.5	4.51	4.29	0.50	0.09	0.0	33.3	0.06	6.66	1.00	0.00	
1	99732048	781	1193	1228	32.1	0.0	4.55	0.00	0.00	0.00	17.5	17.1	4.56	4.56	0.49	0.09	0.0	34.1	0.07	6.63	1.00	0.00	
1	100781098	890	1550	762	33.6	0.0	4.07	0.00	0.00	0.00	18.5	18.5	4.73	4.65	0.50	0.09	0.0	37.1	0.16	6.68	1.00	0.00	
1	100807777	1394	1362	446	30.5	0.0	4.88	0.00	0.00	0.00	16.3	16.2	4.32	4.26	0.50	0.09	0.0	32.7	0.15	6.94	1.00	0.00	
1	101601025	2339	713	150	31.1	0.0	4.91	0.00	0.00	0.00	16.5	16.6	4.49	4.34	0.50	0.09	0.0	33.1	0.08	6.33	1.00	0.00	
1	101615737	2257	669	276	33.0	0.0	4.93	0.00	0.00	0.00	17.0	17.3	4.55	4.62	0.50	0.09	0.0	34.7	0.10	7.18	1.00	0.00	
1	101910656	1019	1529	654	32.5	0.0	4.87	0.00	0.00	0.00	17.3	17.6	4.53	4.57	0.51	0.09	0.0	34.8	0.13	7.15	1.00	0.00	
1	101941652	1000	1552	650	31.6	0.0	5.21	0.00	0.00	0.00	16.8	16.8	4.52	4.47	0.50	0.09	0.0	33.5	0.20	6.71	1.00	0.01	
1	101972230	1897	1118	187	32.3	0.0	4.83	0.00	0.00	0.00	17.3	17.2	4.65	4.39	0.50	0.09	0.0	33.6	0.00	6.82	1.00	0.00	
1	102285462	48	546	2608	33.5	0.0	5.56	0.00	0.00	0.00	17.0	16.8	4.28	4.43	0.50	0.09	0.0	34.1	0.06	6.82	1.00	0.00	
1	102300945	50	550	2602	32.0	0.0	5.64	0.00	0.00	0.00	16.7	16.6	4.55	4.45	0.50	0.09	0.0	33.4	0.04	6.63	1.00	0.00	
1	102358912	2420	676	106	30.7	0.0	6.37	0.00	0.00	0.00	12.8	12.6	3.77	3.82	0.50	0.10	0.0	25.8	0.10	5.61	1.00	0.00	
1	102369917	184	748	2270	30.0	0.0	5.33	0.00	0.00	0.00	14.2	14.6	4.10	4.17	0.51	0.10	0.0	28.8	0.06	6.14	1.00	0.00	
1	102399862	253	799	2150	31.2	0.0	5.15	0.00	0.00	0.00	16.8	16.9	4.46	4.25	0.50	0.09	0.0	33.9	0.07	6.73	1.00	0.00	
1	103126198	1743	1196	263	30.2	0.0	5.76	0.05	0.00	0.00	14.0	11.4	4.04	3.67	0.45	0.10	0.2	23.3	0.47	5.77	0.99	0.02	
1	103139359	2439	646	117	30.3	0.0	5.34	0.00	0.00	0.00	15.7	15.2	4.08	4.02	0.49	0.09	0.0	29.5	0.00	5.49	1.00	0.00	
1	103149795	1286	1249	667	29.4	0.0	5.29	0.00	0.00	0.00	15.3	15.5	4.30	4.26	0.50	0.10	0.0	30.4	0.10	6.32	1.00	0.00	
