1	74198025	74221328	3	FPGT FPGT-TNNI3K LRRIQ3 
1	74937063	74949469	0	
1	75228992	75236773	1	SLC44A5 
1	76635546	76645782	0	
1	76734423	76739785	0	
1	76739949	76745086	0	
1	78158884	78165593	0	
1	79823532	79830541	0	
1	79831389	79842453	0	
1	80377832	80384219	0	
1	80911886	80923799	0	
1	81487813	81493849	1	ADGRL2 
1	81823775	81843725	1	ADGRL2 
1	82233527	82245002	0	
1	82674035	82703156	0	
1	82711359	82766483	0	
1	83026122	83050237	2	LINC01362 LOC107985037 
1	83773501	83786586	1	LINC01725 
1	83814914	83829667	2	LINC01725 LOC101927560 
1	86003653	86012025	1	COL24A1 
1	86012480	86017472	0	
1	87252126	87270699	0	
1	88433350	88455222	0	
1	88761292	88831191	1	PKN2 
1	88905753	88916258	0	
1	88992990	89004475	0	
1	89386851	89407092	0	
1	89415858	89427464	1	GBP1P1 
1	89433726	89446728	0	
1	89454145	89463766	0	
1	89635366	89651028	1	LRRC8C 
1	90806939	90819347	1	LOC105378853 
1	91179108	91183964	0	
1	91438468	91447289	0	
1	93741664	93778568	1	MIG7 
1	93780427	93786601	0	
1	93797044	93812514	0	
1	93847740	93861588	0	
1	93998899	94003073	1	ABCA4 
1	96301584	96326982	1	LINC01787 
1	96425996	96440818	0	
1	96440953	96460328	0	
1	98017137	98029957	1	MIR137HG 
1	99732048	99758663	1	FRRS1 
1	100781098	100791186	0	
1	100807777	100818737	0	
1	101601025	101606079	0	
1	101615737	101622288	0	
1	101910656	101918743	0	
1	101941652	101947968	0	
1	101972230	101991424	0	
1	102285462	102299528	0	
1	102300945	102326287	0	
1	102358912	102367243	0	
1	102369917	102388985	0	
1	102399862	102407112	0	
1	103126198	103138476	0	
1	103139359	103149482	0	
1	103149795	103162189	0	
1	103329727	103334235	0	
1	103335324	103339669	0	
1	104074200	104091592	1	LOC100129138 
1	104561013	104571147	0	
1	104713765	104729429	0	
1	104873403	104883512	0	
1	104940737	104958690	0	
1	105187841	105197523	0	
1	105216820	105224553	0	
1	105252491	105264270	0	
1	105315695	105326181	0	
1	105497611	105514288	0	
1	105563621	105576691	0	
1	105581616	105586902	0	
1	106081718	106098552	0	
1	106177139	106185828	0	
1	106186559	106190303	0	
1	107002550	107014023	0	
1	107018525	107027933	0	
1	107802487	107812317	0	
1	108753487	108780653	1	STXBP3 
1	110273330	110279421	0	
1	110850304	110859154	0	
1	110860333	110868697	0	
1	111032172	111036712	0	
1	111292111	111304181	1	CHIA 
1	111308564	111313647	1	CHIA 
1	111806097	111812820	1	KCND3 
1	112105270	112114602	0	
1	112206078	112223307	0	
1	112837495	112846513	1	LINC01356 
1	113389183	113526463	1	MAGI3 
1	114414632	114499889	1	TRIM33 
1	114558550	114667540	3	BCAS2 DENND2C LOC105378914 
1	115608777	115623251	0	
1	115739969	115744012	1	CASQ2 
1	115744362	115748580	1	CASQ2 
1	116188037	116197005	0	
1	117815919	117826523	1	LOC105378929 
1	118199024	118207586	1	LOC105378930 
1	118527401	118535689	0	
1	118537623	118546914	0	
1	118694448	118709260	0	
1	119012815	119022288	0	
1	119521004	119538393	0	
1	119541001	119545807	0	
1	143745984	143754534	1	LOC105369140 
1	147057395	147067658	0	
1	147289889	147315942	1	CHD1L 
1	147455622	147487996	1	LINC00624 
1	150039173	150055018	1	LOC105371427 
1	150410805	150468122	1	RPRD2 
1	150648093	150722301	2	GOLPH3L HORMAD1 
1	152636596	152646506	0	
1	152714558	152721717	1	C1orf68 
1	152722486	152726279	0	
1	153006166	153012430	1	LOC105371446 
1	153031377	153041266	2	SPRR1B SPRR2D 
1	153112756	153142841	2	SPRR2C SPRR2F 
1	153346776	153350465	0	
1	156281096	156337127	5	CCT3 GLMP SMG5 TMEM79 VHLL 
1	157223364	157227969	1	LOC105371456 
1	157279975	157284103	1	LOC105371455 
1	157600032	157603181	0	
1	158125007	158135630	1	LINC01704 
1	158190003	158198099	0	
1	158205691	158216779	0	
1	158217613	158230522	0	
1	158358467	158363372	0	
1	158375512	158381809	0	
1	158522331	158542020	0	
1	158865049	158870697	0	
1	158879082	158886835	0	
1	158892049	158903564	0	
1	158904592	158909957	0	
1	158981425	158991286	0	
1	160017137	160027573	0	
1	161316069	161334661	1	SDHC 
1	161335524	161345829	1	SDHC 
1	161351777	161389252	2	CFAP126 SDHC 
1	161828449	161851445	1	ATF6 
1	162092778	162111383	1	NOS1AP 
1	162650196	162655230	1	DDR2 
1	163287743	163316975	0	
1	163329179	163347532	1	NUF2 
1	163512450	163520120	0	
1	164114672	164122799	0	
1	164122854	164129308	0	
1	165653877	165657718	1	MGST3 
1	166096852	166108360	1	FAM78B 
1	166210919	166234137	1	LOC112268276 
1	166719937	166736898	0	
1	166744726	166754921	0	
1	166761575	166774593	0	
1	168485395	168490534	1	LOC101928565 
1	168741845	168760721	0	
1	169164270	169174882	1	NME7 
1	169183903	169201445	1	NME7 
1	169203141	169251182	1	NME7 
1	169257057	169275473	1	NME7 
1	170446221	170528385	1	LOC101928650 
1	170857928	170865315	0	
1	170892714	170903258	0	
1	171685979	171689198	0	
1	171691374	171697782	0	
1	173164382	173177760	0	
1	173612615	173668097	2	ANKRD45 LOC105371619 
1	173718293	173774924	1	KLHL20 
1	173809880	173870297	16	CENPL DARS2 GAS5 GAS5-AS1 SNORA103 SNORD44 SNORD47 SNORD74 SNORD75 SNORD76 SNORD77 SNORD78 SNORD79 SNORD80 SNORD81 ZBTB37 
1	173934162	174018890	1	RC3H1 
1	174391380	174441964	1	RABGAP1L 
1	176308484	176325114	0	
1	179386294	179401199	1	AXDND1 
1	179462505	179469748	1	AXDND1 
1	179472051	179486229	1	AXDND1 
1	181213421	181217769	0	
1	182516614	182526594	0	
1	182539447	182543411	0	
1	182543533	182548222	0	
1	183009471	183015848	0	
1	183023890	183035412	1	LAMC1 
1	183105441	183114131	1	LAMC1 
1	183116061	183133720	1	LAMC1 
1	183187341	183194276	1	LAMC2 
1	183328287	183331380	0	
1	183620032	183631122	1	ARPC5 
1	183631314	183669019	3	APOBEC4 ARPC5 RGL1 
1	183676633	183692698	1	RGL1 
1	185122317	185152620	1	TRMT1L 
1	185556214	185559114	2	LINC01350 LOC107985239 
1	185596783	185602353	2	LINC01350 LOC107985239 
1	185795871	185807879	1	HMCN1 
1	186214011	186218297	1	LOC105371654 
1	186226191	186253398	0	
1	186537106	186568719	0	
1	187488614	187494854	1	LOC105371656 
1	187646009	187657806	0	
1	187669088	187688393	0	
1	187747060	187752050	0	
1	187753822	187760122	0	
1	188255536	188276668	0	
1	188330441	188338489	0	
1	188349413	188359565	0	
1	188393116	188410174	0	
1	188456965	188480036	0	
1	188696685	188708038	0	
1	188794551	188800503	0	
1	188830132	188863219	0	
1	188887506	188892398	0	
1	188892548	188900268	0	
1	189188663	189239901	1	LOC105371657 
1	189648927	189661010	0	
1	189811086	189821820	1	LINC01701 
1	189822088	189831722	0	
1	189841692	189865688	0	
1	189886510	189893294	0	
1	190020625	190025312	0	
1	190030677	190045380	0	
1	190865870	190883085	0	
1	192003689	192030593	0	
1	192461782	192471741	0	
1	192611970	192618225	2	LOC105371664 LOC107985241 
1	192706519	192712239	0	
1	192754615	192763220	1	LOC105371665 
1	192947889	192970842	1	LINC01032 
1	194120687	194135961	0	
1	194410077	194422945	0	
1	195072789	195083696	0	
1	195085744	195094144	0	
1	195094564	195122586	0	
1	195128367	195144588	0	
1	195149289	195162930	0	
1	195833480	195837921	0	
1	195838363	195847309	0	
1	195849387	195857608	0	
1	197611322	197723997	0	
1	197759604	197800731	0	
1	199623265	199639158	0	
1	199873330	199897432	0	
1	200311745	200321297	0	
1	200353023	200363077	1	LINC00862 
1	203684416	203688621	1	ATP2B4 
1	203866710	203877468	1	SNRPE 
1	207029658	207034660	2	C1orf116 LOC107984109 
1	207952794	207958096	0	
1	209459709	209466514	0	
1	209471432	209477518	0	
1	210194458	210199880	0	
1	212874156	212887688	0	
1	214458799	214463757	1	PTPN14 
1	214785415	214808365	0	
1	215014773	215018820	1	KCNK2 
1	215019637	215027851	1	KCNK2 
1	215032492	215042053	1	KCNK2 
1	215272313	215293439	0	
1	217738695	217748495	1	SPATA17 
1	218001070	218006185	1	LOC105372922 
1	218017083	218024153	1	LOC105372922 
1	218130361	218137651	0	
1	219451997	219463451	1	LOC102723886 
1	219735688	219746727	1	LOC105372926 
1	219751265	219758231	1	LOC105372926 
1	219771649	219784889	1	LOC105372926 
1	219956469	219961798	0	
1	219967372	219975458	1	EPRS 
1	219994904	220034812	1	EPRS 
1	220316375	220321262	0	
1	220322466	220324045	0	
1	221520818	221535699	0	
1	221646652	221655334	0	
1	221663828	221680863	0	
1	222092759	222102414	0	
1	224071884	224076466	0	
1	224079719	224084204	0	
1	224095944	224099450	1	LOC105373056 
1	224929520	224945507	2	DNAH14 LOC105373109 
1	224968953	225035682	0	
1	225069691	225092019	0	
1	225152539	225197926	0	
1	225198252	225222111	0	
1	226447790	226450750	0	
1	227034222	227052038	1	CDC42BPA 
1	227081516	227117270	1	CDC42BPA 
1	227132876	227152972	1	CDC42BPA 
1	227190217	227200622	1	CDC42BPA 
1	227278667	227316602	1	CDC42BPA 
1	227403020	227410468	1	LINC01641 
1	231369781	231390497	2	EGLN1 LOC107985360 
1	231391424	231399589	1	EGLN1 
1	231399681	231404542	1	EGLN1 
1	231410276	231419962	1	EGLN1 
1	231442926	231459950	0	
1	232479041	232494344	1	SIPA1L2 
1	232746880	232753275	1	LOC107983960 
1	233381284	233390055	1	MAP3K21 
1	233752308	233776140	0	
1	233784317	233786895	0	
1	233802654	233805517	0	
1	233820486	233840725	0	
1	234427810	234438195	1	TARBP1 
1	236186711	236191514	1	GPR137B 
1	236218049	236223772	1	ERO1B 
1	236226960	236247467	1	ERO1B 
1	236248462	236261266	1	ERO1B 
1	236426398	236431237	1	EDARADD 
1	236535170	236541525	2	LGALS8 LOC107985367 
1	236542134	236551616	2	HEATR1 LGALS8 
1	236653273	236663119	0	
1	236663360	236682019	0	
1	237576492	237582107	1	RYR2 
1	237821785	237825696	0	
1	237948018	237953135	0	
1	238116490	238127879	0	
1	239935485	239944566	0	
1	240058415	240059977	0	
1	241751515	241765323	1	WDR64 
1	242218993	242222143	1	PLD5 
1	242798350	242804457	0	
1	244526592	244534806	1	CATSPERE 
1	245861441	245865791	1	SMYD3 
1	246108422	246113973	1	LOC101928089 
1	246213453	246219721	0	
1	246225830	246263216	0	
1	247460672	247464102	0	
1	247663655	247675568	1	OR13G1 
1	247803565	247808809	0	
1	247957355	247963367	1	OR2L13 
1	248302380	248308643	0	
1	248308774	248314339	0	
1	248758361	248766065	0	
2	613154	618973	0	
2	622161	625057	0	
2	629510	639061	0	
2	1148065	1150769	1	SNTG2 
2	2602173	2607006	0	
2	3361841	3375743	0	
2	4565777	4582047	0	
2	5108801	5117072	0	
2	5573905	5583759	0	
2	5785648	5793761	0	
2	6137631	6154814	0	
2	6158194	6164239	0	
2	6487132	6493011	0	
2	7123520	7130114	0	
2	7609000	7615151	0	
2	9859489	9881330	1	TAF1B 
2	9885547	9906094	1	TAF1B 
2	9906154	9918717	1	TAF1B 
2	10566768	10575400	1	NOL10 
2	10577422	10595752	1	NOL10 
2	10596165	10611610	1	NOL10 
2	10612251	10618449	1	NOL10 
2	10788022	10796072	1	PDIA6 
2	10796583	10804285	1	PDIA6 
2	10806288	10811669	1	PDIA6 
2	12798159	12816994	0	
2	13068850	13078740	1	LOC105373436 
2	13167409	13170376	2	LOC105373436 LOC105373484 
2	13171118	13188184	2	LOC105373436 LOC105373484 
2	13197129	13216253	2	LOC105373436 LOC105373484 
2	13241366	13265411	1	LOC105373436 
2	13353944	13365242	1	LOC105373437 
2	13680036	13686595	1	LOC105373438 
2	14098125	14108716	0	
2	14219975	14225433	0	
2	14718029	14738144	0	
2	15023519	15027356	1	NBAS 
2	15039912	15048317	1	NBAS 
2	15062027	15066739	1	NBAS 
2	15393148	15401125	1	NBAS 
2	15514545	15552459	0	
2	16477809	16486308	1	LOC105373444 
2	16533454	16548090	0	
2	16766293	16770019	0	
2	17203391	17214723	0	
2	17267909	17278726	0	
2	17290756	17300625	0	
2	17332155	17370669	0	
2	18410728	18413412	1	LOC105373454 
2	18414519	18423644	1	LOC105373454 
2	18424340	18427706	1	LOC105373454 
2	18780583	18786176	0	
2	19132804	19144727	0	
2	19290006	19305969	0	
2	19601893	19608077	1	LOC105373459 
2	21211354	21224855	1	LOC105374317 
2	22024895	22061498	0	
2	22331497	22334109	0	
2	25003484	25009497	1	DNAJC27-AS1 
2	25010186	25028103	1	DNAJC27-AS1 
2	26193432	26245910	2	HADHA HADHB 
2	26831053	26839130	0	
2	30462538	30482756	1	LCLAT1 
2	33941588	33946630	1	LINC01317 
2	34955561	34969823	0	
2	35237139	35251209	0	
2	35512882	35516327	0	
2	35658805	35662209	0	
2	35662747	35667863	0	
2	35712353	35721912	0	
2	51299623	51312184	1	LOC730100 
2	57213487	57216432	0	
2	57225606	57230875	0	
2	57232481	57246513	0	
2	57246882	57267631	0	
2	63286778	63327724	1	WDPCP 
2	68183240	68231288	1	PPP3R1 
2	68396142	68411467	1	PLEK 
2	68671633	68676506	0	
2	68694309	68718020	1	ARHGAP25 
2	69619378	69629601	1	AAK1 
2	69647283	69663437	1	ANXA4 
2	70823922	70826510	1	CD207 
2	76126399	76134683	0	
2	76134846	76142581	0	
2	76992341	76997666	2	LOC101927907 LRRTM4 
2	77244305	77252181	1	LRRTM4 
2	77253128	77264227	1	LRRTM4 
2	77630638	77638731	0	
2	81426895	81463350	1	LINC01815 
2	81796600	81805996	0	
2	81810446	81818397	0	
2	81819788	81822904	0	
2	81924386	81939810	0	
2	81943849	81968500	0	
2	82042933	82062256	0	
2	82062797	82074084	0	
2	82101302	82114125	0	
2	82456112	82507790	0	
2	82944526	82956883	0	
2	82963618	82974773	0	
2	82997993	83004237	0	
2	83004238	83017036	0	
2	83044808	83066543	0	
2	83410668	83449693	0	
2	83481768	83513042	0	
2	83701367	83716270	0	
2	83722120	83746128	0	
2	83817902	83830467	0	
2	83848565	83866483	0	
2	84056538	84063254	0	
2	85921673	85926881	0	
2	86156823	86196101	2	IMMT MIR4779 
2	88664030	88690328	1	LOC102724805 
2	88773128	88775802	1	ANKRD36BP2 
2	88777848	88778998	1	ANKRD36BP2 
2	89777088	89779987	0	
2	89781728	89786401	0	
2	89791048	89793141	0	
2	89794431	89795472	0	
2	89795801	89798686	0	
2	89803038	89808257	0	
2	89841412	89850247	1	LOC105374862 
2	91414259	91417072	0	
2	91783681	91789631	0	
2	91867104	91871753	0	
2	94539648	94541022	0	
2	94558370	94562219	0	
2	94567130	94568684	0	
2	95931997	95933391	1	ANKRD36C 
2	95934738	95936313	1	ANKRD36C 
2	95936803	95941106	1	ANKRD36C 
2	95941715	95943209	1	ANKRD36C 
2	95949829	95951165	1	ANKRD36C 
2	95951275	95953094	1	ANKRD36C 
2	98360891	98366335	1	CNGA3 
2	98487298	98531615	1	INPP4A 
2	98989590	99079821	1	TSGA10 
2	100353136	100368716	0	
2	100370397	100376450	0	
2	100442182	100465958	0	
2	100467126	100470979	1	NMS 
2	101330280	101344101	0	
2	101435645	101443737	0	
2	101450930	101454270	0	
2	101454343	101458349	0	
2	102199089	102224460	1	IL1RL2 
2	102324539	102335007	1	IL1RL1 
2	102350776	102356339	1	IL18R1 
2	102490110	102504430	1	SLC9A4 
2	103509925	103541784	0	
2	104999238	105024644	1	LOC102724691 
2	105049534	105055782	1	MRPS9 
2	105056539	105063034	1	MRPS9 
2	105764986	105768678	1	NCK2 
2	106001625	106006908	0	
2	107064093	107070540	0	
2	107466737	107488398	0	
2	107668062	107685574	0	
2	108195588	108237049	1	LINC01594 
2	109311724	109317495	2	MIR4266 SH3RF3 
2	110992344	111017061	0	
2	111845892	111868488	1	ANAPC1 
2	111976403	111997669	1	MERTK 
2	112289637	112291486	1	ZC3H6 
2	112293934	112340122	1	ZC3H6 
2	115092846	115121079	3	DPP10 LOC105373574 LOC105373575 
2	115461298	115481172	1	DPP10 
2	115497607	115520832	1	DPP10 
2	116145206	116156833	0	
2	116470088	116474357	0	
2	116479586	116492461	0	
2	116497650	116510703	0	
2	116830824	116837099	0	
2	117373539	117394641	0	
2	117645069	117649546	0	
2	118698662	118712790	0	
2	120253586	120261668	1	RALB 
2	120707948	120713233	0	
2	121041014	121044820	0	
2	121114966	121119399	0	
2	121859196	121864446	0	
2	121907570	121925897	1	LOC105373592 
2	121930150	121971392	1	LOC105373592 
2	123075683	123086773	0	
2	123203841	123240145	0	
2	123412235	123436858	0	
2	124704995	124716129	1	CNTNAP5 
2	125388559	125395844	0	
2	125635491	125642770	0	
2	126051358	126093990	0	
2	128393670	128397567	0	
2	128398047	128402667	1	LOC105373611 
2	128432683	128438391	1	LOC105373611 
2	128567322	128574012	1	LOC105373611 
2	128575542	128589848	1	LOC105373611 
2	128744356	128750260	0	
2	128990036	128997512	0	
2	131431019	131434612	0	
2	131434777	131443604	1	NOC2LP2 
2	131444009	131446081	1	NOC2LP2 
2	131446162	131453125	0	
2	131473552	131484892	2	MZT2A TUBA3D 
2	131494112	131523673	2	CCDC74A LOC150776 
2	132100190	132111518	0	
2	132243816	132244791	0	
2	132362013	132363896	0	
2	134737387	134764861	0	
2	135030072	135043031	0	
2	137209159	137223306	1	THSD7B 
2	137531370	137546097	1	THSD7B 
2	137695007	137704123	0	
2	137712794	137728118	0	
2	137728282	137740930	0	
2	138249117	138271680	0	
2	138986386	139023995	0	
2	139172742	139193605	1	LOC107985821 
2	139633151	139657389	0	
2	141471835	141473683	0	
2	141474669	141478176	0	
2	142613245	142620369	0	
2	142622758	142633082	0	
2	142811725	142821536	0	
2	149148441	149153464	1	LYPD6B 
2	149756210	149762110	1	LOC101929231 
2	149765203	149771947	2	LINC01931 LOC101929231 
2	150948603	150956386	0	
2	150967285	150980137	0	
2	151294882	151302945	0	
2	152250154	152282783	0	
2	152312031	152329961	0	
2	153261444	153276286	0	
2	155140435	155186694	0	
2	155498910	155508709	0	
2	155529202	155560126	1	LOC107985953 
2	158337510	158350750	0	
2	158357125	158374287	0	
2	158415941	158445403	0	
2	158697348	158703322	1	PKP4-AS1 
2	159619370	159653581	0	
2	159717614	159783459	3	CD302 LY75-CD302 MARCH7 
2	161648233	161670540	1	SLC4A10 
2	162247601	162256002	1	LOC105373724 
2	162822025	162861205	1	KCNH7 
2	164144628	164152711	0	
2	164167803	164181043	0	
2	164763521	164776245	1	COBLL1 
2	165007502	165025269	0	
2	165156869	165169165	1	SCN3A 
2	166029210	166047836	2	LOC102724058 SCN1A 
2	166140331	166147608	1	LOC101929680 
2	166589399	166605504	1	LOC107985958 
2	166693355	166699460	0	
2	167152427	167186945	1	XIRP2 
2	169611181	169646409	2	CCDC173 PPIG 
2	169661438	169694329	1	CCDC173 
2	171177368	171184450	0	
2	171452996	171484817	1	DCAF17 
2	172130195	172136330	0	
2	172191090	172203290	0	
2	172695943	172705845	0	
2	175716806	175720218	1	LOC107985962 
2	177783882	177793317	1	PDE11A 
2	177814132	177820402	1	PDE11A 
2	179065574	179069088	0	
2	180040871	180050368	0	
2	180996357	181103935	1	LOC107985831 
2	185280864	185300959	0	
2	185740983	185773939	1	FSIP2 
2	185775813	185826624	2	FSIP2 FSIP2-AS1 
2	185904619	185927311	0	
2	186109341	186133006	0	
2	186151353	186181189	0	
2	186292688	186359716	0	
2	186824356	186831517	1	ZSWIM2 
2	186837872	186847921	1	ZSWIM2 
2	189080812	189086557	1	COL5A2 
2	189087718	189100449	1	COL5A2 
2	191297413	191304695	1	MYO1B 
2	192280553	192307276	0	
2	192811040	192829225	0	
2	192864236	192871412	0	
2	192922048	192968018	0	
2	193373385	193381712	0	
2	193392177	193424806	0	
2	193505916	193519187	0	
2	193802471	193813724	0	
2	193875221	193885663	0	
2	195025889	195054091	1	LOC105376755 
2	195147220	195172849	1	LOC105376755 
2	195173375	195185063	1	LOC105376755 
2	195188351	195196235	1	LOC105376755 
2	195518341	195536281	0	
2	196132933	196149500	1	STK17B 
2	196833658	196905894	1	PGAP1 
2	199612657	199637241	1	LINC01877 
2	201519525	201535604	0	
2	204025303	204037694	0	
2	207365758	207379659	0	
2	207722955	207741833	1	CCNYL1 
2	208200664	208205362	0	
2	208741220	208778721	3	LOC101927960 LOC105373856 LOC105373857 
2	208967393	208977162	0	
2	209253781	209260069	0	
2	209260395	209274288	0	
2	209351979	209358990	0	
2	209382237	209406263	0	
2	209775378	209789501	1	UNC80 
2	210373427	210378265	1	LANCL1-AS1 
2	210687165	210698267	0	
2	210990954	210996798	0	
2	211839913	211850228	0	
2	212211563	212216089	0	
2	213257334	213282527	1	LOC100130451 
2	213305901	213328834	1	SPAG16 
2	213854231	213862643	0	
2	213867145	213895420	0	
2	213898406	213926290	0	
2	215043259	215048360	0	
2	218722568	218775402	1	TTLL4 
2	219953164	219959072	1	LOC105373891 
2	220099047	220104607	0	
2	220480227	220491145	0	
2	221188538	221194522	0	
2	223148220	223158061	0	
2	223170336	223179295	0	
2	223810021	223825046	1	AP1S3 
2	224017245	224021960	0	
2	224418312	224425184	0	
2	224913621	224921595	1	DOCK10 
2	225091931	225110047	0	
2	225169008	225188965	0	
2	227229167	227232991	2	COL4A3 LOC654841 
2	227626930	227630094	1	C2orf83 
2	227677245	227681933	0	
2	227714511	227717302	0	
2	227812697	227823382	1	CCL20 
2	228109791	228119875	1	SPHKAP 
2	228125127	228133238	1	SPHKAP 
2	228166897	228173063	2	LOC107985993 SPHKAP 
2	229476112	229499441	1	DNER 
2	229711944	229723078	1	DNER 
2	230376475	230381589	1	SP140L 
2	230560117	230566190	0	
2	230568210	230574066	0	
2	232557495	232573207	1	EIF4E2 
2	233515329	233544748	1	USP40 
2	233713636	233718658	6	UGT1A10 UGT1A5 UGT1A6 UGT1A7 UGT1A8 UGT1A9 
2	233854579	233863204	0	
2	235760409	235765760	2	AGAP1 LOC105373942 
2	236146443	236153873	0	
2	236197941	236211243	1	ASB18 
2	236795361	236803343	0	
2	237136311	237149809	1	LOC105373952 
2	237981749	238020233	2	UBE2F UBE2F-SCLY 
2	238233083	238238530	2	HES6 LOC643387 
2	238322877	238340075	1	TRAF3IP1 
2	240077286	240082321	0	
2	240889018	240895527	1	C2orf54 
3	1625464	1631509	0	
3	1806912	1811105	0	
3	3734026	3739690	1	LOC100130207 
3	3927605	3943596	0	
3	3944693	3949649	0	
3	7869116	7877207	0	
3	7930217	7935684	0	
3	8139011	8145526	0	
3	10116709	10128988	1	BRK1 
3	10656486	10664306	0	
3	13425671	13437444	0	
3	13438007	13446885	0	
3	14862453	14868614	1	FGD5 
3	14870662	14878598	1	FGD5 
3	15968196	15973352	1	LOC107986064 
3	17325839	17376363	1	TBC1D5 
3	17396912	17491694	1	TBC1D5 
3	17904299	17915022	0	
3	18668639	18689742	0	
3	18711400	18719392	1	LOC105376976 
3	18771063	18780311	0	
3	19753943	19807492	0	
3	21915574	21921789	0	
3	21946040	21950009	0	
3	21954333	21959773	1	ZNF385D-AS2 
3	22676181	22681920	0	
3	26165934	26180055	1	LOC105377002 
3	26459803	26470127	0	
3	26570174	26579587	0	
3	26581175	26594375	0	
3	27026456	27031848	0	
3	27056721	27072202	0	
3	27197630	27217242	2	LOC105377004 NEK10 
3	27576010	27581701	0	
3	28107341	28112109	1	LOC105377008 
3	29591932	29599141	1	RBMS3 
3	30369205	30377851	1	LOC101927995 
3	31166551	31177352	0	
3	32412430	32419747	1	CMTM7 
3	32620469	32625665	0	
3	33048075	33056659	1	GLB1 
3	33836910	33861230	0	
3	34675279	34686411	0	
3	34899240	34908637	1	LOC101928135 
3	35608323	35624506	0	
3	36110457	36116790	0	
3	36128435	36133609	0	
3	36151065	36154270	0	
3	36262589	36266606	0	
3	38904925	38947836	1	SCN11A 
3	39393758	39417279	4	RPSA SLC25A38 SNORA6 SNORA62 
3	39419214	39429703	1	LOC107986075 
3	39471327	39482000	1	MOBP 
3	39928865	39933628	1	MYRIP 
3	39991122	40010611	1	MYRIP 
3	40054184	40060433	1	MYRIP 
3	40353887	40372620	0	
